Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order_Year,Order_Month,Order_Day,Order_Weekday,Shipping_Delay,Log_Sales,Scaled_Sales
CA-2016-148712,2016-04-17,2016-04-23,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,2016,4,17,6,6,4.611152257665639,0.004380061945303029
CA-2016-148712,2016-04-17,2016-04-23,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",62.296,2016,4,17,6,6,4.147822136000247,0.0027322158158949827
CA-2016-148712,2016-04-17,2016-04-23,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035.0,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,2016,4,17,6,6,2.460443177609626,0.00045348456906774067
CA-2017-128307,2017-07-25,2017-07-29,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041.0,Central,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,20.936,2017,7,25,1,4,3.0881291228199585,0.0009052022004028971
US-2017-127425,2017-08-26,2017-08-31,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035.0,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,33.0,2017,8,26,5,5,3.5263605246161616,0.0014381106205502985
US-2017-127425,2017-08-26,2017-08-31,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,249.95,2017,8,26,5,5,5.525253716100942,0.011021539147653973
US-2015-119081,2015-09-12,2015-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,2015,9,12,5,7,5.8831273834035995,0.015791387556765082
US-2015-119081,2015-09-12,2015-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,57.4,2015,9,12,5,7,4.067315889834181,0.002515942637426674
US-2015-119081,2015-09-12,2015-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,2015,9,12,5,7,5.808022362645325,0.014644203233884774
US-2015-119081,2015-09-12,2015-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2015,9,12,5,7,3.727138166231027,0.0017720618520087165
CA-2017-140613,2017-07-22,2017-07-29,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431.0,West,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,2017,7,22,5,7,4.468204330914934,0.0037881378048873144
US-2018-108700,2018-05-19,2018-05-23,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107.0,Central,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,38.016,2018,5,19,5,4,3.6639718184077514,0.0016596846122163599
CA-2018-160962,2018-04-28,2018-05-02,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,8.384,2018,4,28,5,4,2.2390061113511743,0.00035073713991796816
CA-2018-160962,2018-04-28,2018-05-02,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,6.848,2018,4,28,5,4,2.060258722263062,0.00028288673098673397
CA-2018-130631,2018-12-29,2019-01-02,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6,2018,12,29,5,4,3.0252910757955354,0.0008461864801345841
CA-2018-130631,2018-12-29,2019-01-02,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026.0,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2018,12,29,5,4,4.240751047315928,0.0030045009204862114
CA-2018-116680,2018-09-04,2018-09-06,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,2018,9,4,1,2,2.663331736302832,0.0005698374187584116
CA-2018-116680,2018-09-04,2018-09-06,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122.0,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,2018,9,4,1,2,7.299305353847765,0.06528075138673689
US-2015-107405,2015-03-21,2015-03-25,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806.0,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.272,2015,3,21,5,4,2.8490866932125063,0.0006991772607835766
CA-2018-101574,2018-09-28,2018-10-04,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,2018,9,28,4,6,2.3263016196113617,0.0003885496073952705
CA-2015-146591,2015-01-19,2015-01-20,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,2015,1,19,0,1,3.506757877322648,0.001408956147962659
CA-2015-146591,2015-01-19,2015-01-20,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,2015,1,19,0,1,4.044173444975737,0.002456926917158361
CA-2015-146591,2015-01-19,2015-01-20,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,2015,1,19,0,1,4.697931666069403,0.004782923748332232
CA-2015-146591,2015-01-19,2015-01-20,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,2015,1,19,0,1,5.206585775948444,0.007996541749469786
CA-2015-107706,2015-02-14,2015-02-19,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.176,2015,2,14,5,5,2.84351306057648,0.0006949366102253745
CA-2017-122448,2017-06-09,2017-06-14,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,2017,6,9,4,5,4.815042056869052,0.0053850961275969346
CA-2015-132451,2015-09-26,2015-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105.0,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,2015,9,26,5,1,6.374261325714905,0.025846235070922232
CA-2015-132451,2015-09-26,2015-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105.0,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,19.44,2015,9,26,5,1,3.017493765335504,0.0008391187292042472
CA-2017-158547,2017-05-30,2017-06-04,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,45011.0,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,2017,5,30,1,5,4.827673532414877,0.005454360086714237
CA-2018-116946,2018-12-19,2018-12-23,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134.0,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13.36,2018,12,19,2,4,2.664446563620078,0.0005705441938514454
CA-2018-116946,2018-12-19,2018-12-23,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134.0,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2018,12,19,2,4,4.372683119670729,0.0034372239711960876
CA-2018-116946,2018-12-19,2018-12-23,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134.0,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,2018,12,19,2,4,4.634903730242915,0.004486873331237745
CA-2018-121741,2018-12-26,2018-12-26,Same Day,YC-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025.0,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2018,12,26,2,0,6.622310701470548,0.03314050741857641
CA-2018-169691,2018-06-15,2018-06-18,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369.0,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,2018,6,15,4,3,3.8155121050473024,0.0019416878743368018
CA-2018-169691,2018-06-15,2018-06-18,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369.0,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,2018,6,15,4,3,4.449101000338202,0.0037152516234182148
CA-2018-169691,2018-06-15,2018-06-18,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369.0,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,2018,6,15,4,3,2.9412760877579323,0.0007728585642323389
CA-2017-121356,2017-11-20,2017-11-24,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711.0,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,2017,11,20,0,4,4.8629083820668,0.005652257112763669
CA-2015-101770,2015-03-31,2015-04-04,Standard Class,KB-16240,Karen Bern,Corporate,United States,Miami,Florida,33180.0,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.869,2015,3,31,1,4,1.0539635369992277,6.294715672331291e-05
CA-2018-105487,2018-10-08,2018-10-14,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105.0,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.192,2018,10,8,0,6,4.64623535094002,0.004538732953689092
CA-2018-105487,2018-10-08,2018-10-14,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105.0,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,2018,10,8,0,6,3.6109179126442243,0.0015706309504941152
CA-2018-105487,2018-10-08,2018-10-14,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105.0,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,2018,10,8,0,6,5.484630944611529,0.010580246448941065
CA-2018-105487,2018-10-08,2018-10-14,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105.0,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2018,10,8,0,6,3.7300213974451113,0.0017773626652064691
CA-2018-148999,2018-01-30,2018-02-04,Standard Class,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142.0,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,2018,1,30,1,5,6.040578468386235,0.01849506732827883
CA-2015-107573,2015-12-12,2015-12-17,Standard Class,PB-19150,Philip Brown,Consumer,United States,Miami,Florida,33178.0,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,2015,12,12,5,5,3.1975296068486023,0.001017226052648737
CA-2016-156608,2016-10-24,2016-10-29,Standard Class,MT-18070,Michelle Tran,Home Office,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,2016,10,24,0,5,1.5243156590172655,0.0001390579995543783
CA-2018-134495,2018-04-01,2018-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,2018,4,1,6,3,3.217915363773076,0.001039489468079298
CA-2018-134495,2018-04-01,2018-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,2018,4,1,6,3,1.9829306412989922,0.00025708944009100433
CA-2018-134495,2018-04-01,2018-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,20.808,2018,4,1,6,3,3.082276874954177,0.0008995479996586276
CA-2018-134495,2018-04-01,2018-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,2018,4,1,6,3,5.390677745418843,0.009625746685799068
CA-2018-164098,2018-01-26,2018-01-27,First Class,CG-12520,Claire Gute,Consumer,United States,Houston,Texas,77070.0,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2018,1,26,4,1,2.9528247725427144,0.0007825767217615521
CA-2015-105249,2015-11-28,2015-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2015,11,28,5,0,2.1234584270966104,0.00030550353396381207
CA-2015-105249,2015-11-28,2015-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,2015,11,28,5,0,3.7471483622379123,0.001809167544392985
CA-2015-105249,2015-11-28,2015-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,2015,11,28,5,0,6.021828850089401,0.01815033777665165
CA-2016-113523,2016-09-04,2016-09-08,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,2016,9,4,6,4,2.1582527221041254,0.00031857887318493524
CA-2018-117821,2018-06-12,2018-06-16,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Marion,Ohio,43302.0,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2018,6,12,1,4,4.17315574264639,0.0028039534878379025
CA-2018-164378,2018-07-15,2018-07-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10001177,Office Supplies,Art,Newell 349,6.56,2018,7,15,6,3,2.0228711901914416,0.00027016477931212756
CA-2018-164378,2018-07-15,2018-07-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,7.83,2018,7,15,6,3,2.178155014615869,0.0003262650523216766
CA-2018-164378,2018-07-15,2018-07-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2018,7,15,6,3,3.758871825933971,0.001831254266050288
CA-2018-164378,2018-07-15,2018-07-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,664.146,2018,7,15,6,3,6.5000065654307075,0.029318002674790337
CA-2018-164378,2018-07-15,2018-07-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2018,7,15,6,3,2.298577071596507,0.00037618104326718097
CA-2018-127782,2018-11-02,2018-11-06,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3.312,2018,11,2,4,4,1.4614018336066958,0.00012668943542628873
CA-2018-127782,2018-11-02,2018-11-06,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.136,2018,11,2,4,4,3.0509777477799696,0.0008698634457512125
CA-2018-127782,2018-11-02,2018-11-06,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,2018,11,2,4,4,2.2880804067911638,0.0003715870051624619
CA-2018-127782,2018-11-02,2018-11-06,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,2018,11,2,4,4,6.757164920349636,0.03793420948707741
US-2017-162026,2017-10-08,2017-10-08,Same Day,JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2017,10,8,6,0,4.1424996041091475,0.0027173735389412756
CA-2017-150000,2017-04-08,2017-04-14,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Smyrna,Georgia,30080.0,South,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,17.92,2017,4,8,5,6,2.9402195636237325,0.0007719750953660468
CA-2016-168529,2016-10-08,2016-10-12,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,2016,10,8,5,4,4.989752083179832,0.006425292370769267
US-2018-152569,2018-05-15,2018-05-20,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,56.704,2018,5,15,1,5,4.0553264952013715,0.0024851979208797086
US-2018-152569,2018-05-15,2018-05-20,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2018,5,15,1,5,2.4948569806411682,0.00047159568082672887
US-2015-137680,2015-02-24,2015-03-02,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,2015,2,24,1,6,3.523297013324258,0.0014335165824455795
US-2015-137680,2015-02-24,2015-03-02,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,2015,2,24,1,6,3.1686766685353485,0.0009864813361017712
CA-2016-103177,2016-05-30,2016-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,2016,5,30,0,2,5.484672444414411,0.01058068818337421
CA-2016-103177,2016-05-30,2016-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009.0,East,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2016,5,30,0,2,5.083389970005167,0.007062273423365878
CA-2016-103177,2016-05-30,2016-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,2016,5,30,0,2,4.866379938108757,0.005672135162255241
US-2017-138408,2017-11-18,2017-11-21,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,35810.0,South,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,2017,11,18,5,3,7.186114023973034,0.05828756522871507
CA-2018-117667,2018-12-04,2018-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,239.96,2018,12,4,1,5,5.484630944611529,0.010580246448941065
CA-2018-117667,2018-12-04,2018-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768,2018,12,4,1,5,4.021200228184098,0.002399678134622632
CA-2018-117667,2018-12-04,2018-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,2018,12,4,1,5,2.666672496648232,0.0005719577440375127
CA-2018-117667,2018-12-04,2018-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.92,2018,12,4,1,5,3.2156706939192525,0.0010370157552536802
CA-2018-117667,2018-12-04,2018-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968,2018,12,4,1,5,5.548951563524079,0.01128737492952127
CA-2017-110982,2017-06-05,2017-06-07,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051.0,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21.552,2017,6,5,0,2,3.1158237538118114,0.000932413041484694
CA-2017-110982,2017-06-05,2017-06-07,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051.0,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,2017,6,5,0,2,4.081596989399598,0.002553048329810943
CA-2017-147123,2017-12-10,2017-12-12,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,90805.0,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,2017,12,10,6,2,4.397899983830172,0.003526631020464849
CA-2018-154501,2018-04-30,2018-05-05,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Los Angeles,California,90008.0,West,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,2018,4,30,0,5,2.377692565480851,0.00041240326678515743
CA-2018-166933,2018-04-24,2018-04-28,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Santa Barbara,California,93101.0,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,2018,4,24,1,4,1.0331844833456545,6.034092356775119e-05
CA-2016-142055,2016-05-08,2016-05-10,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2016,5,8,6,2,3.6620219999440535,0.0016563274305244498
CA-2016-137106,2016-03-31,2016-04-04,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,79.96,2016,3,31,3,4,4.3939552055391555,0.0035124955186041753
CA-2018-136609,2018-08-06,2018-08-11,Standard Class,TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104.0,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,2018,8,6,0,5,4.756138665124023,0.0050734083115690784
CA-2018-160885,2018-12-02,2018-12-06,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104.0,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,2018,12,2,6,4,7.816400861030594,0.1095287594736575
US-2017-167472,2017-06-06,2017-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,2017,6,6,1,1,5.198165484597595,0.007928956381198438
US-2017-167472,2017-06-06,2017-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,2017,6,6,1,1,3.326832966373293,0.0011664439441654744
US-2017-167472,2017-06-06,2017-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,2017,6,6,1,1,5.781884839543164,0.014264753355812313
US-2017-167472,2017-06-06,2017-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,2017,6,6,1,1,4.109889773557563,0.002628143183445772
US-2017-167472,2017-06-06,2017-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64.14,2017,6,6,1,1,4.176538799848087,0.0028136716453671154
US-2017-167472,2017-06-06,2017-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11.67,2017,6,6,1,1,2.5392369943330477,0.000495891074649762
US-2017-167472,2017-06-06,2017-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,2017,6,6,1,1,2.6361960973342264,0.0005528748165256032
CA-2016-120551,2016-04-13,2016-04-20,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Norfolk,Nebraska,68701.0,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,2016,4,13,2,7,2.9139797716817317,0.00075033010814189
